3-* Pair Syn.Cyb.Arm Sem.natCov.   1|ct.30|AsLimb|2.00|220000|+1BOD,+1PCA|Legal|||1.00|
3-* Pair Syn Cyb Leg Sem.natCov.   1|ct.30|AsLimb|2.00|220000|+2BOD,+1PCL|Legal|||1.00|
3-* Pair Kid Stealth Legs          1|sr3.303|6/2 weeks|2.00|200000|+2BOD,+1PCL|Legal|||1.00|
2-* Romanova Cyberlegs             1|cb3.99|6/7 days|2.00|250000||Legal|||1.00|No penalties for running in spike
2-* +SLAMDANCE Spyke (Arms)        1|cb3.99|6/48 hours|0.00|2500||2-A|||1.00|Need Derm.Armor or similary +1 melee combat
2-* +SLAMDANCE Spyke (Legs)        1|cb3.99|6/48 hours|0.00|2500||2-A|||1.00|Need Derm.Armor or similary +1 melee combat
2-* SuperSized Arms                1|cb3.97|special|1.00|135000||Legal|||1.00|-1tgt num.to intimidate +2 on based reflex act.
2-* Zetatech Bodycomp              1|cb2.48|3/24 hours|0.80|9000||Legal|||2.00|
! ============================== CYBERLIMB MODS =============================================
1-CYBERLIMB MODS
2-Armor
3-* Armor: Ablative [1]            1|mm.36|12/3 weeks|0.00|7000||3-N|||2.00|+2 BAL, +2 IMP, ECU: 1, Conceal: -1
3-* Armor: Ablative [2]            1|mm.36|12/3 weeks|0.00|14000||3-N|||2.00|+4 BAL, +4 IMP, ECU: 2, Conceal: -2
3-* Armor: Ablative [3]            1|mm.36|12/3 weeks|0.00|21000||3-N|||2.00|+6 BAL, +6 IMP, ECU: 3, Conceal: -3
3-* Armor: Ablative [4]            1|mm.36|12/3 weeks|0.00|28000||3-N|||2.00|+8 BAL, +8 IMP, ECU: 4, Conceal: -4
3-* Armor: Ablative [5]            1|mm.36|12/3 weeks|0.00|35000||3-N|||2.00|+10 BAL, +10 IMP, ECU: 5, Conceal: -5
3-* Armor: Ballistic [1]           1|mm.36|8/2 weeks|0.00|2500||3-N|||1.00|+1 BAL, ECU: 0.5, Conceal: -0.5
3-* Armor: Ballistic [2]           1|mm.36|8/2 weeks|0.00|5000||3-N|||1.00|+2 BAL, ECU: 1, Conceal: -1
3-* Armor: Ballistic [3]           1|mm.36|8/2 weeks|0.00|7500||3-N|||1.00|+3 BAL, ECU: 1.5, Conceal: -1.5
3-* Armor: Ballistic [4]           1|mm.36|8/2 weeks|0.00|10000||3-N|||1.00|+4 BAL, ECU: 2, Conceal: -2
3-* Armor: Ballistic [5]           1|mm.36|8/2 weeks|0.00|12500||3-N|||1.00|+5 BAL, ECU: 2.5, Conceal: -2.5
3-* Armor: Ballistic [6]           1|mm.36|8/2 weeks|0.00|15000||3-N|||1.00|+6 BAL, ECU: 3, Conceal: -3
3-* Armor: Ballistic [7]           1|mm.36|8/2 weeks|0.00|17500||3-N|||1.00|+7 BAL, ECU: 3.5, Conceal: -3.5
3-* Armor: Ballistic [8]           1|mm.36|8/2 weeks|0.00|20000||3-N|||1.00|+8 BAL, ECU: 4, Conceal: -4
3-* Armor: Ballistic [9]           1|mm.36|8/2 weeks|0.00|22500||3-N|||1.00|+9 BAL, ECU: 4.5, Conceal: -4.5
3-* Armor: Ballistic [10]          1|mm.36|8/2 weeks|0.00|25000||3-N|||1.00|+10 BAL, ECU: 5, Conceal: -5
3-* Armor: Impact [1]              1|mm.36|8/2 weeks|0.00|4000||3-N|||1.00|+1 IMP, ECU: 0.5, Conceal: -0.5
3-* Armor: Impact [2]              1|mm.36|8/2 weeks|0.00|8000||3-N|||1.00|+2 IMP, ECU: 1, Conceal: -1
3-* Armor: Impact [3]              1|mm.36|8/2 weeks|0.00|12000||3-N|||1.00|+3 IMP, ECU: 1.5, Conceal: -1.5
3-* Armor: Impact [4]              1|mm.36|8/2 weeks|0.00|16000||3-N|||1.00|+4 IMP, ECU: 2, Conceal: -2
3-* Armor: Impact [5]              1|mm.36|8/2 weeks|0.00|20000||3-N|||1.00|+5 IMP, ECU: 2.5, Conceal: -2.5
3-* Armor: Impact [6]              1|mm.36|8/2 weeks|0.00|24000||3-N|||1.00|+6 IMP, ECU: 3, Conceal: -3
3-* Armor: Impact [7]              1|mm.36|8/2 weeks|0.00|28000||3-N|||1.00|+7 IMP, ECU: 3.5, Conceal: -3.5
3-* Armor: Impact [8]              1|mm.36|8/2 weeks|0.00|32000||3-N|||1.00|+8 IMP, ECU: 4, Conceal: -4
3-* Armor: Impact [9]              1|mm.36|8/2 weeks|0.00|36000||3-N|||1.00|+9 IMP, ECU: 4.5, Conceal: -4.5
3-* Armor: Impact [10]             1|mm.36|8/2 weeks|0.00|40000||3-N|||1.00|+10 IMP, ECU: 5, Conceal: -5
2-* Cyber Holster                  1|mm.37|4/48 hours|0.10|5000||3-N|||1.00|Hold any pistols, +2 TNs attempting to detect the weapon
2-* Cyberarm Gyromount             1|mm.36|10/3 weeks|0.00|40000||3-N|||2.00|3 points of Recoil Reduction, -1 Conceal when inactive, -6 Conceal when active
2-Cyberguns
3-* CyGun Dartgun(CYB)             1|mm.41|8/7 days|0.00|1000||6P-Q||A|1.50|
3-* CyGun Taser(Tasr)(CYB)         1|mm.41|6/4 days|0.00|2000||5P-Q|||2.00|10S Stun
3-* CyGun Hold-Out(HOPist)(CYB)    1|mm.41|8/7 days|0.00|250||8P-Q|||2.00|4L
3-* CyGun Light(LPist)(CYB)        1|mm.41|8/7 days|0.00|650||6P-Q|||2.00|6L
3-* CyGun Mach.Gun(MaPist)(CYB)    1|mm.41|8/7 days|0.00|900||4P-Q|||2.00|6L
3-* CyGun SMG(SMG)(CYB)            1|mm.41|8/7 days|0.00|1800||3P-Q|||2.00|7M
3-* CyGun Heavy(HPist)(CYB)        1|mm.41|8/7 days|0.00|800||4P-Q|||2.00|9M
3-* CyGun Shotgun(ShtG)(CYB)       1|mm.41|8/7 days|0.00|1200||4P-Q|||2.00|8S
2-* CyGun Flmethrow(FlThr)(CYB)    1|cp.15|10/7 days|0.00|1200||2-CB|||2.00|Damage 10M,use Light Pistol,4 shots,max range 1 meter
2-* CyGun GrenLcher(GrLn)(CYB)     1|cp.15|10/7 days|0.00|2500||2-CB|||2.00|1 shot
2-* CyberSquirt(CYB)               1|mm.41|8/6 days|0.00|1400||5P-Q|||2.00|
2-* +External Clip Port            1|mm.41|8/7 days|0.00|100||As Gu|||2.00|
2-* Cyberskates                    1|mm.38|3/24 hours|0.00|1000||3-N|||1.00|QCK*2 Walking, QCK*6 Running
2-* Cyberskates, Retract.          1|mm.38|4/48 hours|0.00|2500||3-N|||1.00|QCK*2 Walking, QCK*6 Running
2-* Direct Neural Interface        1|sr3.303|4/6 days|0.10|2500||3-N|||1.00|Control devices not meant to be controlled cybernetically
2-* Fingertip Compartment          1|sr3.301|3/24 hours|0.00|3000||Legal|||1.00|
2-* Foot, Anchor                   1|mm.29|6/7 days|0.00|14000||Legal|||2.00|(STR-1)M Damage, 1 point of Recoil Reduction, -1 Knockdown TNs
2-* Hand Blade,(CYB)               1|sr3.302|6/5 days|0.00|7500||4P-R|||1.50|(STR+3)L
2-* Hand Blade,retract(CYB)        1|sr3.302|6/5 days|0.00|10000||3P-R|||1.50|(STR+3)L
2-* Hand Razors(CYB)               1|sr3.302|3/72 hours|0.00|4500||3-N|||1.00|(STR)L
2-* H.Razor, Retract(CYB)          1|sr3.302|5/72 hours|0.00|9000||3-N|||1.00|(STR)L
2-* +Improved Razors(CYB)          1|sr3.302|6/72 hours|0.00|8500||3-N|||1.00|Must be added to either the razors or retractable razors, (STR+2)L
2-* Hand, Shock                    1|mm.42|6/4 days|0.00|1300||4P-Q|||2.00|8S Stun, 12 uses
2-* Horn Implants(CYB)             1|mm.43|4/48 hours|0.00|12000||Legal|||1.00|(STR)M, -1 Reach
2-* Horn Implants, Retract(CYB)    1|mm.43|5/48 hours|0.10|16000||5P-N|||1.00|(STR)M, -1 Reach
2-Hydraulic Jack / Ram
3-* Hydraulic Jack [1]             1|mm.29|5/6 days|0.25|5000||Legal|||1.00|+1 die to Athletics (Running, Jumping) tests, +20% running distance, -1 Power level to falls
3-* Hydraulic Jack [2]             1|mm.29|5/6 days|0.25|10000||Legal|||1.00|+2 die to Athletics (Running, Jumping) tests, +40% running distance, -2 Power level to falls
3-* Hydraulic Jack [3]             1|mm.29|5/6 days|0.25|15000||Legal|||1.00|+3 die to Athletics (Running, Jumping) tests, +60% running distance, -3 Power level to falls
3-* Hydraulic Jack [4]             1|mm.29|5/6 days|0.25|20000||Legal|||1.00|+4 die to Athletics (Running, Jumping) tests, +80% running distance, -4 Power level to falls
3-* Hydraulic Jack [5]             1|mm.29|5/6 days|0.25|25000||Legal|||1.00|+5 die to Athletics (Running, Jumping) tests, +100% running distance, -5 Power level to falls
3-* Hydraulic Ram [1]              1|cp.9|5/6 days|0.25|4500|+1STR,|Legal|||1.00|Every 1.5 limbs count as 1 dermal armor
3-* Hydraulic Ram [2]              1|cp.9|5/6 days|0.25|9000|+2STR,|Legal|||1.00|Every 1.5 limbs count as 1 dermal armor
3-* Hydraulic Ram [3]              1|cp.9|5/6 days|0.25|13500|+3STR,|Legal|||1.00|Every 1.5 limbs count as 1 dermal armor
3-* Hydraulic Ram [4]              1|cp.9|5/6 days|0.25|18000|+4STR,|Legal|||1.00|Every 1.5 limbs count as 1 dermal armor
3-* Hydraulic Ram [5]              1|cp.9|5/6 days|0.25|22500|+5STR,|Legal|||1.00|Every 1.5 limbs count as 1 dermal armor
2-* Magnetic Cyberlimb             1|mm.30|6/7 days|0.00|2800||Legal|||2.00|+4STR to hold items, support 25 kgs
2-* Micromissile Launcher          1|cp.15|10/7 days|0.00|4500||2-CB|||2.00|
2-Mounts
3-* Mount, External                1|mm.40|6/4 days|0.00|5000||3P-R|||2.00|Weapon mount
3-* Mount, External (retr.)        1|mm.40|6/4 days|0.00|15000||3P-R|||2.00|Weapon mount
3-* Mount, Tracking                1|mm.40|8/7 days|0.00|24000||3P-R|||2.00|Track targets if linked to target designator
3-* Mount, Tracking (retr.)        1|mm.40|8/7 days|0.00|40000||3P-R|||2.00|Track targets if linked to target designator
2-* Articulate Arm                 1|mm.40|12/24 days|0.00|110000||2P-R|||2.00|Extends from back, full range of targetting
2-* Articulate Arm (retr.)         1|mm.40|12/24 days|1.00|200000||2P-R|||2.00|Extends from back, full range of targetting
2-* Retract. Climbing Claws        1|mm.31|5/72 hours|0.00|10000||3-N|||1.50|(STR-1)L, -2 climbing TNs
2-Optical Memory Chip
3-* Optical Memory Chip (100 mp)   1|sr3.296|Always|0.00|750||Legal|||1.00|Must have DNI implanted in the limb to function.
3-* Optical Memory Chip (500 mp)   1|sr3.296|Always|0.00|3750||Legal|||1.00|Must have DNI implanted in the limb to function.
3-* Optical Memory Chip (1000 mp)  1|sr3.296|Always|0.00|7500||Legal|||1.00|Must have DNI implanted in the limb to function.
2-* Orientation System             1|mm.17|5/6 days|0.00|15000||Legal|||2.50|Mapping unit, display/use/record map data
2-Personal Comm Unit
3-* Personal Comm Unit 1           1|cc.55|8/2wks|0.00|1500||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 2           1|cc.55|8/2wks|0.00|3000||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 3           1|cc.55|8/2wks|0.00|4500||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 4           1|cc.55|8/2wks|0.00|6000||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 5           1|cc.55|8/2wks|0.00|10000||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 6           1|cc.55|8/2wks|0.00|12000||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 7           1|cc.55|8/2wks|0.00|14000||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 8           1|cc.55|8/2wks|0.00|24000||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 9           1|cc.55|8/2wks|0.00|27500||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
3-* Personal Comm Unit 10          1|cc.55|8/2wks|0.00|40000||Legal|||2.00|number of channels equal to rating * 2, Flux equal to Rating/2, ECCM equal to Rating, and Encryption equal to Rating.
2-* Pocket Secretary (Basic)       1|sr3.287|Always|0.00|3000||Legal|||1.00|Must have DNI implanted in the limb to function.
2-Rigger Gear
3-Protocol Emulation Mods
4-* Protocol Emulation Mod [1]     1|mm.23|3/1 day|0.00|5000||Legal|||2.00|
4-* Protocol Emulation Mod [2]     1|mm.23|4/2 days|0.00|10000||Legal|||2.00|
4-* Protocol Emulation Mod [3]     1|mm.23|5/3 days|0.00|15000||Legal|||2.00|
4-* Protocol Emulation Mod [4]     1|mm.23|6/4 days|0.00|20000||Legal|||2.00|
4-* Protocol Emulation Mod [5]     1|mm.23|7/5 days|0.00|25000||Legal|||2.00|
4-* Protocol Emulation Mod [6]     1|mm.23|8/6 days|0.00|30000||Legal|||2.00|
4-* Protocol Emulation Mod [7]     1|mm.23|9/7 days|0.00|35000||Legal|||2.00|
4-* Protocol Emulation Mod [8]     1|mm.23|10/8 days|0.00|40000||Legal|||2.00|
4-* Protocol Emulation Mod [9]     1|mm.23|11/9 days|0.00|45000||Legal|||2.00|
4-* Protocol Emulation Mod [10]    1|mm.23|12/10 days|0.00|50000||Legal|||2.00|
3-Remote Control Decks
4-* Remote Control Deck [1]        1|mm.23|4/72 hours|0.00|25000||Legal|||2.00|
4-* Remote Control Deck [2]        1|mm.23|4/72 hours|0.00|50000||Legal|||2.00|
4-* Remote Control Deck [3]        1|mm.23|4/72 hours|0.00|75000||Legal|||2.00|
4-* Remote Control Deck [4]        1|mm.23|4/72 hours|0.00|100000||Legal|||2.00|
4-* Remote Control Deck [5]        1|mm.23|4/72 hours|0.00|125000||Legal|||2.00|
4-* Remote Control Deck [6]        1|mm.23|4/72 hours|0.00|150000||Legal|||2.00|
4-* Remote Control Deck [7]        1|mm.23|4/72 hours|0.00|175000||Legal|||2.00|
4-* Remote Control Deck [8]        1|mm.23|4/72 hours|0.00|200000||Legal|||2.00|
3-RC Encryption Module
4-* RC Encryption Module [1]       1|mm.23|1/1 day|0.00|10000||4P-W|||3.00|
4-* RC Encryption Module [2]       1|mm.23|2/2 days|0.00|20000||4P-W|||3.00|
4-* RC Encryption Module [3]       1|mm.23|3/3 days|0.00|30000||4P-W|||3.00|
4-* RC Encryption Module [4]       1|mm.23|4/4 days|0.00|40000||4P-W|||3.00|
4-* RC Encryption Module [5]       1|mm.23|5/5 days|0.00|50000||4P-W|||3.00|
4-* RC Encryption Module [6]       1|mm.23|6/6 days|0.00|60000||4P-W|||3.00|
4-* RC Encryption Module [7]       1|mm.23|7/7 days|0.00|70000||4P-W|||3.00|
4-* RC Encryption Module [8]       1|mm.23|8/8 days|0.00|80000||4P-W|||3.00|
3-Remote Control ECCM
4-* Remote Control ECCM [1]        1|mm.23|4/7 days|0.00|15000||Legal|||2.00|
4-* Remote Control ECCM [2]        1|mm.23|4/7 days|0.00|30000||Legal|||2.00|
4-* Remote Control ECCM [3]        1|mm.23|4/7 days|0.00|45000||Legal|||2.00|
4-* Remote Control ECCM [4]        1|mm.23|6/14 days|0.00|140000||6P-Q|||3.00|
4-* Remote Control ECCM [5]        1|mm.23|6/14 days|0.00|210000||6P-Q|||3.00|
4-* Remote Control ECCM [6]        1|mm.23|6/14 days|0.00|280000||6P-Q|||3.00|
4-* Remote Control ECCM [7]        1|mm.23|12/28 days|0.00|525000||5P-R|||4.00|
4-* Remote Control ECCM [8]        1|mm.23|12/28 days|0.00|600000||5P-R|||4.00|
4-* Remote Control ECCM [9]        1|mm.23|12/28 days|0.00|675000||5P-R|||4.00|
4-* Remote Control ECCM [10]       1|mm.23|18/45 days|0.00|900000||4P-R|||5.00|
3-Rigger Decryption Module
4-* Rigger Decrypt. Mod [1]        1|mm.23|3/1 day|0.00|17500||8P-W|||3.00|
4-* Rigger Decrypt. Mod [2]        1|mm.23|4/2 days|0.00|35000||8P-W|||3.00|
4-* Rigger Decrypt. Mod [3]        1|mm.23|5/3 days|0.00|52500||8P-W|||3.00|
4-* Rigger Decrypt. Mod [4]        1|mm.23|6/4 days|0.00|70000||8P-W|||3.00|
4-* Rigger Decrypt. Mod [5]        1|mm.23|7/5 days|0.00|87500||8P-W|||3.00|
4-* Rigger Decrypt. Mod [6]        1|mm.23|8/6 days|0.00|105000||8P-W|||3.00|
4-* Rigger Decrypt. Mod [7]        1|mm.23|9/7 days|0.00|122500||8P-W|||3.00|
4-* Rigger Decrypt. Mod [8]        1|mm.23|10/8 days|0.00|140000||8P-W|||3.00|
4-* Rigger Decrypt. Mod [9]        1|mm.23|11/9 days|0.00|157500||8P-W|||3.00|
4-* Rigger Decrypt. Mod [1]        1|mm.23|12/10 days|0.00|175000||8P-W|||3.00|
2-* Rippers                        1|cp.16|5/3 days|0.00|8000||3-B||D|1.00|Damage (str/2)M
2-* Scratchers                     1|cp.17|4/3 days|0.00|5000||3-B||D|1.00|Damage (str+1)L, 30cm extended.
2-Signal Booster
3-* Signal Booster [1]             1|mm.40|6/72 hours|0.00|15000||Legal|||1.50|Increase Flux Rating of linked systems by 1
3-* Signal Booster [2]             1|mm.40|6/72 hours|0.00|30000||Legal|||1.50|Increase Flux Rating of linked systems by 2
3-* Signal Booster [3]             1|mm.40|6/72 hours|0.00|45000||Legal|||1.50|Increase Flux Rating of linked systems by 3
3-* Signal Booster [4]             1|mm.40|6/72 hours|0.00|60000||Legal|||1.50|Increase Flux Rating of linked systems by 4
3-* Signal Booster [5]             1|mm.40|6/72 hours|0.00|75000||Legal|||1.50|Increase Flux Rating of linked systems by 5
3-* Signal Booster [6]             1|mm.40|6/72 hours|0.00|90000||Legal|||1.50|Increase Flux Rating of linked systems by 6
3-* Signal Booster [7]             1|mm.40|6/72 hours|0.00|105000||Legal|||1.50|Increase Flux Rating of linked systems by 7
3-* Signal Booster [8]             1|mm.40|6/72 hours|0.00|120000||Legal|||1.50|Increase Flux Rating of linked systems by 8
3-* Signal Booster [9]             1|mm.40|6/72 hours|0.00|135000||Legal|||1.50|Increase Flux Rating of linked systems by 9
3-* Signal Booster [10]            1|mm.40|6/72 hours|0.00|150000||Legal|||1.50|Increase Flux Rating of linked systems by 10
2-* Smartlink                      1|sr3.302|3/36 hours|0.25|2500||5P-N|||1.00|-2 to TNs for firing a Smartlinked weapon
2-* Smartlink II                   1|mm.31|6/48 hours|0.25|3500||5P-N|||2.00|-2 to TNs for firing a Smartlink-II weapon, +2 Called Shot modifier
2-* Spur                           1|sr3.302|3/72 hours|0.00|7000||3-N|||1.00|(STR)M
2-* Spur, Retract                  1|sr3.302|5/72 hours|0.00|11500||3-N|||1.00|(STR)M
2-Tactical Computer etc
3-* Tactical Computer              1|mm.22|12/60 days|0.50|400000||2P-R||H|4.00|
3-* Each Dedicated Port            1|mm.22|12/60 days|0.10|10000||2P-R||H|4.00|
3-* Each Generic Port              1|mm.22|12/60 days|0.10|5000||2P-R||H|4.00|
3-* Tactical Sense Prog.           1|mm.22|8/1 month|0.00|5000||2P-R||H|4.00|
3-* Comp w/ BattleTac Mod.         1|mm.22|+6/-|0.50|410000||2P-R||H|4.00|
2-* Telescoping Cyberlimb          1|mm.40|6/72 hours|0.00|10000||3-N|||1.50|Increase height or reach by 1 meter, reduce enemy Reach bonus by -1
2-* Venom Sack                     1|mm.42|4/48 hours|0.00|500||3-N|||2.00|Holds 2 Doses
2-* Wolfers                        1|cp.17|5/3 days|0.00|8000||3-B||D|1.00|Damage (STR)M
! ============================== FEET =============================================
1-FEET
2-* Cyberfeet Anchor               1|cb2.47|3/4 days|0.00|4000||Legal||F|2.00|Penetrate Barrier Rating 4, Repl.cost 1200�
2-* Foot, Anchor                   1|mm.29|6/7 days|0.40|14000||Legal|||2.00|(STR-1)M Damage, 1 point of Recoil Reduction, -1 Knockdown TNs
2-* Foot, Web                      1|cp.13|4/5 days|0.35|50000||Legal||F|1.00|Double swimming speed.
2-* Foot, Grip                     1|cp.12|4/4 days|0.35|20000||Legal||F|1.00|Add 2 dices for climbing.
2-* Foot, Talon                    1|cp.12|5/4 days|0.35|52500||Legal||F|1.00|Damage (str+1)L
2-* Foot, Tool                     1|pw.12|3/4 days|0.35|47000||Legal||F|1.00|
2-* Feet, Magnetic                 1|cb1.27|6/7 days|0.40|500||Legal||F|1.00|
2-* Feet, Catspaw Stealth          1|cb1.28|4/7 days|0.00|7500||Legal||F|1.50|Add 1 to Stealth skill to remain unnoticed while walking
2-* Heel, Spike                    1|cp.12|6/4 days|0.35|20000||Legal||F|1.00|
2-* Skate Foot                     1|cb1.26|4/24 hours|0.00|10000||Legal||F|1.00|
2-* +Quick Change Mount Foot       1|cp.9|3/24 hours|0.00|8000||Legal||F|1.00|Allow to change feet without tools
! ============================== HANDS =============================================
1-HANDS
2-* Cyberhands, Custom(CYTECH)     1|cb2.47|5/4 days|0.00|9000||Legal||D|1.00|Give -1 Tgt to escape from binding
2-* Finger: Air Hypo               1|cb2.47|3/24 hours|0.15|600||Legal||D|1.25|
2-* Finger: Flare                  1|cb3.96|6/48 hours|0.15|200||Legal||D|1.50|
2-* Finger: Flasher                1|cb3.96|4/36 hours|0.15|7500||Legal||D|1.00|
2-* Finger: Flashlight IR/UV       1|cb3.96|4/36 hours|0.15|200||Legal||D|1.00|
2-* Finger: Fleshmount             1|cb4.134|+1/normal|0.00|100||Legal||D|1.00|
2-* Finger: Laser Pointer          1|cb3.96|5/36 hours|0.15|750||Legal||D|1.25|
2-* Finger: Light Pen              1|cb1.25|4/36 hours|0.15|450||Legal||D|0.90|
2-* Finger: Lighter                1|cb2.47|2/12 hours|0.15|250||Legal||D|0.90|
2-* Finger: Lockpick               1|cb1.25|6/48 hours|0.15|500||6-N||D|1.50|
2-* Finger: Mini Light             1|cb1.25|4/36 hours|0.15|250||Legal||D|0.90|
2-* Finger: Microphone Parabol.    1|cb3.96|2/48 hours|0.15|3500||6P-U||D|1.50|
2-* Finger: Probe Link             1|cb3.96|2/12 hours|0.15|1500||Legal||D|1.00|
2-* Finger: QuikChange             1|cb2.47|2/12 hours|0.00|150||5P-R||D|1.00|
2-* Finger: Scissors               1|cb1.25|6/48 hours|0.30|500||5P-N||D|1.25|
2-* Finger: SP Grenade             1|cb2.47|12/8 days|0.15|2000||2-R||D|3.50|
2-* Finger: Storage compartment    1|cb3.96|4/48 hours|0.15|150||Legal||D|1.00|
2-* Finger: Tracker                1|cb2.47|9/7 days|0.15|1500||4-U||D|2.50|
2-* Finger: Vidcam                 1|cb2.47|5/10 days|0.15|8000||Legal||D|1.50|
2-* Fingertip Compartment          1|sr3.303|3/24 hours|0.10|3000||Legal|||1.00|
2-Fingertip Datajack
3-* Fingertip Datajack             1|ct.29|AsDatajack|0.20|1000|+1DJK|Legal||D|1.00|
3-* Fingertip Datajack [1]         1|ct.29|AsDatajack|0.10|500|+1DJK|Legal||D|1.00|
3-* Fingertip Datajack [2]         1|ct.29|AsDatajack|0.15|1000|+1DJK|Legal||D|1.00|
3-* Fingertip Datajack [3]         1|ct.29|AsDatajack|0.20|2000|+1DJK|Legal||D|1.00|
3-* Fingertip Datajack [4]         1|ct.29|AsDatajack|0.25|4000|+1DJK|Legal||D|1.00|
2-* Fingertip Experts Picks        1|ct.29|8/2 weeks|0.00|18000||6P-CC||D|1.00|
2-* Fingertip Needle               1|ct.29|4/72 hours|0.00|800||6P-CB||D|1.00|
2-* Hand, Buzz                     1|cp.10|8/6 days|0.35|52500||3-B||D|1.00|Damage 6S, using one-half Impact Armor to defend
2-* Hand, Extension                1|cp.10|5/6 days|0.35|14000||Legal||D|1.00|Telescoping to 1 meter, can hold up to 100Kgs
2-* Flex Hands                     1|mm.28|6/72 hours|0.40|000||7P-N|||2.00|-2 Escape Artist TNs
2-* Hand, Grapple                  1|cp.10|6/6 days|0.00|55000||Legal||D|1.10|Wrist contains 30 meters, can hold up to 100Kgs
2-* Hand, Hammer                   1|cp.10|8/6 days|0.35|50000||4-CA||D|1.00|Damage (str+3)M Stun when ejected, replacement cost 3�
2-* Hand, Medical Modular          1|cb4.135|5/4 days|0.35|58500||Legal||D|2.00|Negate malus for medkit lacking
2-* Hand, Modular                  1|pw.11|6/5 days|0.00|24000||3P-CB||D|1.00|
2-* Hand, Ripper                   1|cp.11|6/4 days|0.35|52500||3-B||D|1.00|Normal hand with Ripper mounted in upper hand and wrist
2-* Hand, Spike                    1|cp.11|5/3 days|0.35|50000||3-B||D|1.00|Damage (str-1)M, -1 to target number in climbing tests.
2-* Hand, Tool                     1|cp.12|3/4 days|0.35|47000||Legal||D|1.25|Screwdriver,Wrench,Battery power soldering iron,socket wrench, handy hammer.
2-* Hands, Magnetic                1|cb1.27|6/7 days|0.40|500||Legal||D|1.00|
2-* +Hands, Web (DYNALAR)          1|cb3.98|4/36 hours|0.35|50000||Legal||D|1.00|Need Cyberarm or Cyberhand +1 die in athletics
2-* +Quick Change Mount Hand       1|cp.9|3/24 hours|0.00|8000||Legal||F|1.00|Allow to change hand without tools
! ======================== MATRIXWARE =========================================
1-MATRIXWARE
2-* ASIST (External Plug In)       1|mm.19|4/24 hours|0.00|50|+1AST|Legal|||1.00|
2-* ASIST (Datajack Mod)           1|mm.19|6/36 hours|0.00|1000|+1AST|Legal|||1.50|
2-* Biotech Soma.Sleep Induct.     1|cb3.101|2/6 hours|0.00|400||Legal|||1.00|Drug, User can't sleep without (See Gear)
2-* Induction Datajack             1|mm.21|5/4 days|0.30|3000|+1DJK|Legal|||2.00|
2-* -Induction Adaptor             1|mm.21|4/48 hours|0.00|100||Legal|||1.50|
2-* Program Carrier                1|cp.34|4/48 hours|0.20|25000||3-CD|||1.00|
2-* --Cranial Cyberdecks--         1|mm.19|-|0.00|00000||----|||0.00|
2-* CybDeck Allegiance Sigma       1|mm.19|4/1 week|1.90|14000||4P-S|||0.80|
2-* CybDeck Sony CTY-360-D         1|mm.19|6/2 weeks|2.50|75000||4P-S|||1.00|
2-* CybDeck Novatech Hyperdeck-6   1|mm.19|6/2 weeks|2.70|150000||4P-S|||1.00|
2-* CybDeck CMT Avatar             1|mm.19|8/2 weeks|2.80|300000||4P-S|||1.00|
2-* CybDeck Renraku Krafwerk-8     1|mm.19|10/1 month|2.90|450000||4P-S|||1.00|
2-* CybDeck Transys Highlander     1|mm.19|14/1 month|3.00|700000||4P-S|||1.00|
2-* CybDeck Novatech Slimcase-10   1|mm.19|18/1 month|3.20|1500000||4P-S|||1.00|
2-* CybDeck Fairlight Excalibur    1|mm.19|24/2 months|3.50|2000000||4P-S|||1.00|
! ======================== RIGGER ============================================
! in the event you need the odd setting, place by hand in list.
1-RIGGERS
2-* BattleTac FDDM                 1|mm.23|10/21 days|0.15|200000||4P-R|||3.00|
2-* BattleTac IVIS                 1|mm.23|8/14 days|0.15|150000||4P-R|||3.00|
2-Protocol Emulation Mods
3-* Protocol Emulation Mod [1]     1|mm.23|3/1 day|0.20|5000||Legal|||2.00|
3-* Protocol Emulation Mod [2]     1|mm.23|4/2 days|0.20|10000||Legal|||2.00|
3-* Protocol Emulation Mod [3]     1|mm.23|5/3 days|0.20|15000||Legal|||2.00|
