4-* Autonavigation System [2]      23|1000|3/6days|1|Vehicle Facility|32 hrs/Vehicle B/R(8-Handling)||||r3.127|
4-* Autonavigation System [3]      23|5000|4/8days|1.5|Vehicle Facility|40 hrs/Vehicle B/R(8-Handling)||||r3.127|
4-* Autonavigation System [4]      23|15000|6/14days|2|Vehicle Facility|48 hrs/Vehicle B/R(8-Handling)||||r3.127|
3-Contingency Maneuver Controls
4-* Cont. Manu. Contr. [1]         23|2500|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [2]         23|5000|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [3]         23|7500|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [4]         23|20000|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [5]         23|25000|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [6]         23|30000|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [7]         23|70000|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [8]         23|80000|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
4-* Cont. Manu. Contr. [9]         23|90000|6/14days|2|Vehicle Facility|80 hrs/Vehicle B/R(10-Handling)|2|30kg||r3.128|
3-Remote-Control Interfaces
4-* Rem-Contr. Intr.  Bod[1]       23|2500|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[2]       23|5000|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[3]       23|7500|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[4]       23|10000|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[5]       23|12500|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[6]       23|15000|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[7]       23|17500|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[8]       23|20000|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
4-* Rem-Contr. Intr.  Bod[9]       23|22500|4/72hrs|2|Vehicle Facility|16 hrs/Vehicle B/R(4), Electronics B/R(4)||||sr3.306,r3.130|
3-Datajack/Other
4-* Datajack Port                  23|2500|3/72hrs|1.5|Vehicle Facility|56 hrs/Vehicle B/R(4)|1|15kg||sr3.306,r3.128|
4-* Datajack Port(Motorcycles)     23|5000|3/72hrs|1.5|Vehicle Facility|112 hrs/Vehicle B/R(4)|1|15kg||sr3.306,r3.128|
4-* Bike Gyro-Stabilization Gear   23|Vehicle Cost x 1.25|6/10days|1.5|Vehicle Facility|48 hrs/Bike B/R(5)||5kg||r3.129|
4-* Rigger Adaptation              23|2800|4/7days|2|Vehicle Facility|40 hrs/Vehicle B/R(4)|1|10kg||sr3.306,r3.130|
3-Protective System Modifications
4-* APPS                           23|2500|3/6days|1|Vehicle Facility|40 hrs/Vehicle B/R(4)|1|||r3.131|
5-* Anti-Theft System Level [1]    26|100|1/?|1|0|sr2.???
5-* Anti-Theft System Level [2]    26|200|1/?|1|0|sr2.???
5-* Anti-Theft System Level [3]    26|300|1/?|1|0|sr2.???
5-* Anti-Theft System Level [4]    26|1600|1/?|1|0|sr2.???
5-* Anti-Theft System Level [5]    26|2000|1/?|1|0|sr2.???
5-* Anti-Theft System Level [6]    26|2400|1/?|1|0|sr2.???
5-* Anti-Theft System Level [7]    26|7000|1/?|1|0|sr2.???
5-* Anti-Theft System Level [8]    26|8000|1/?|1|0|sr2.???
5-* Anti-Theft System Level [9]    26|9000|1/?|1|0|sr2.???
5-* Anti-Theft System Level [10]   26|50000|1/?|1|0|sr2.???
4-* Artic/Desert Adaptation Kit    23|0|5/1wk|1,50|Vehicle Shop|16 hrs/Vehicle B/R(4)|1|0kg|Parts Cost for Ground Vehicle: Body x 250; Parts Cost for Air Vehicle: Body x 500|twl.132
4-* Crash Cages                    23|3500|4/96hrs|2|Vehicle Shop|16 hrs/Vehicle B/R(4)|2|25kg||r3.132|
4-* Roll Bars                      23|2000|3/72hrs|1|Vehicle Shop|24 hrs/Vehicle B/R(3)||||r3.133|
2-Defensive Modifications
3-Mods
4-* Zapper Strip                   26|5000|10/28days|3|3|r3.101|
4-* R-C Deck Ports                 26|0|Always|1||r3.97|
4-* "Peel 'n' Stick" Vehicle Armor 26|rating x bod^2 x 5|1/?|1|bod^2 x 2|sta2.39|
3-Vehicle smoke generator
4-* Vehicle Smoke Projector(Small) 26|700|5/14days|1|2.5|r3.101|
4-* Vehicle Smoke Projector(Large) 26|1000|6/21days|1|5|r3.101|
4-* Vehicle Infared Smoke(Small)   26|840|6/21days|2|5|r3.101|
4-* Vehicle Infared Smoke(Large)   26|1200|7/28days|2|5|r3.101|
4-* Charges for Smokegen. small(6) 18|4/72hrs|700|2|fof.71|
4-* Charges for Smokegen. large(12)18|4/7days|1000|2|fof.71|
3-Ablative vehicle armor
4-* Abl. Vehicle Armor Level [1]   18|8/14days|700|2|fof.72|
4-* Abl. Vehicle Armor Level [2]   18|12/14days|1600|2|fof.72|
4-* Abl. Vehicle Armor Level [3]   18|14/21days|2500|2|fof.72|
3-Vehicle Armor
4-Standard Vehicle Armor
5-* Vehicle Armor [1]              23|1250|6/12days|2.5|Vehicle Facility|8 hrs/Vehicle B/R(1)|0|Body^2*5kg||r3.131|
5-* Vehicle Armor [2]              23|2500|6/12days|2.5|Vehicle Facility|16 hrs/Vehicle B/R(1)|0|Body^2*10kg||r3.131|
5-* Vehicle Armor [3]              23|3750|6/12days|2.5|Vehicle Facility|24 hrs/Vehicle B/R(1)|0|Body^2*15kg||r3.131|
5-* Vehicle Armor [4]              23|5000|6/12days|2.5|Vehicle Facility|32 hrs/Vehicle B/R(2)|0|Body^2*20kg||r3.131|
5-* Vehicle Armor [5]              23|6250|6/12days|2.5|Vehicle Facility|40 hrs/Vehicle B/R(2)|0|Body^2*25kg||r3.131|
5-* Vehicle Armor [6]              23|7500|6/12days|2.5|Vehicle Facility|48 hrs/Vehicle B/R(2)|0|Body^2*30kg|Handling+1|r3.131|
5-* Vehicle Armor [7]              23|9750|6/12days|2.5|Vehicle Facility|56 hrs/Vehicle B/R(3)|0|Body^2*35kg|Handling+1|r3.131|
5-* Vehicle Armor [8]              23|10000|6/12days|2.5|Vehicle Facility|64 hrs/Vehicle B/R(3)|0|Body^2*40kg|Handling+1|r3.131|
5-* Vehicle Armor [9]              23|12500|6/12days|2.5|Vehicle Facility|72 hrs/Vehicle B/R(3)|0|Body^2*45kg|Handling+1|r3.131|
5-* Vehicle Armor [10]             23|13750|6/12days|2.5|Vehicle Facility|80 hrs/Vehicle B/R(4)|0|Body^2*50kg|Handling+1|r3.131|
5-* Vehicle Armor [11]             23|15000|6/12days|2.5|Vehicle Facility|88 hrs/Vehicle B/R(5)|0|Body^2*55kg|Handling+1|r3.131|
5-* Vehicle Armor [11]             23|16250|6/12days|2.5|Vehicle Facility|93 hrs/Vehicle B/R(6)|0|Body^2*60kg|Handling+2|r3.131|
4-Concealed Armor
5-* Concealed Armor [1]            23|2000|8/21days|3.5|Vehicle Facility|8 hrs/Vehicle B/R(1)|3|Body^2*5kg||r3.132|
5-* Concealed Armor [2]            23|4000|8/21days|3.5|Vehicle Facility|16 hrs/Vehicle B/R(1)|6|Body^2*5kg||r3.132|
5-* Concealed Armor [3]            23|6000|8/21days|3.5|Vehicle Facility|24 hrs/Vehicle B/R(1)|9|Body^2*5kg||r3.132|
5-* Concealed Armor [4]            23|8000|8/21days|3.5|Vehicle Facility|32 hrs/Vehicle B/R(2)|12|Body^2*5kg||r3.132|
5-* Concealed Armor [5]            23|10000|8/21days|3.5|Vehicle Facility|40 hrs/Vehicle B/R(2)|15|Body^2*5kg||r3.132|
5-* Concealed Armor [6]            23|12000|8/21days|3.5|Vehicle Facility|48 hrs/Vehicle B/R(2)|18|Body^2*5kg|Handling+1|r3.132|
5-* Concealed Armor [7]            23|14000|8/21days|3.5|Vehicle Facility|56 hrs/Vehicle B/R(3)|21|Body^2*5kg|Handling+1|r3.132|
5-* Concealed Armor [8]            23|16000|8/21days|3.5|Vehicle Facility|64 hrs/Vehicle B/R(3)|24|Body^2*5kg|Handling+1|r3.132|
5-* Concealed Armor [9]            23|18000|8/21days|3.5|Vehicle Facility|72 hrs/Vehicle B/R(3)|37|Body^2*5kg|Handling+1|r3.132|
5-* Concealed Armor [10]           23|20000|8/21days|3.5|Vehicle Facility|80 hrs/Vehicle B/R(4)|30|Body^2*5kg|Handling+1|r3.132|
5-* Concealed Armor [11]           23|22000|8/21days|3.5|Vehicle Facility|88 hrs/Vehicle B/R(4)|33|Body^2*5kg|Handling+1|r3.132|
5-* Concealed Armor [12]           23|24000|8/21days|3.5|Vehicle Facility|96 hrs/Vehicle B/R(4)|36|Body^2*5kg|Handling+2|r3.132|
4-Ablative Armor
5-* Ablative Armor [1]             23|700|8/14days|2|Vehicle Facility|6 hrs/no test needed|0|Body*100kg|2pts not hardened|r3.131|
5-* Ablative Armor [2]             23|1600|12/12days|2|Vehicle Facility|6 hrs/no test needed|0|Body*100kg|4pts not hardened|r3.131|
5-* Ablative Armor [3]             23|2500|14/21days|2|Vehicle Facility|6 hrs/no test needed|0|Body*100kg|6pts not hardened|r3.131|
4-Smart Armor System
5-* Smart Armor System             23|20000|10/28days|1|Vehicle Facility|Body*40 hrs/Dem(4)+Elec(40)+Comp(4)|3*Armor|Body*50kg|Replacement: Body*500Y|r3.133|
2-Vehicle Weapon Mounts
3-Gunnery Recoil Adjusters
4-* Gunnery Recoil Adjuster [1]    23|500|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|25kg||r3.137|
4-* Gunnery Recoil Adjuster [2]    23|1000|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|26kg||r3.137|
4-* Gunnery Recoil Adjuster [3]    23|1500|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|27kg||r3.137|
4-* Gunnery Recoil Adjuster [4]    23|2000|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|28kg||r3.137|
4-* Gunnery Recoil Adjuster [5]    23|2500|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|29kg||r3.137|
4-* Gunnery Recoil Adjuster [6]    23|3000|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|30kg||r3.137|
4-* Gunnery Recoil Adjuster [7]    23|3500|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|31kg||r3.137|
4-* Gunnery Recoil Adjuster [8]    23|4000|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|32kg||r3.137|
4-* Gunnery Recoil Adjuster [9]    23|4500|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|33kg||r3.137|
4-* Gunnery Recoil Adjuster [10]   23|5000|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|34kg||r3.137|
4-* Gunnery Recoil Adjuster [11]   23|5500|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|35kg||r3.137|
4-* Gunnery Recoil Adjuster [12]   23|6000|6/48hrs|1.5|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|36kg||r3.137|
3-Launch Control Systems
4-* Launch Control System(Medium)  23|750|6/7days|2|Vehicle Facility|24 hrs/Vehcile B/R(4)|1|10kg||r3.137|
4-* Launch Control System(Heavy)   23|2000|6/7days|2|Vehicle Facility|24 hrs/Vehcile B/R(4)|2|10kg||r3.137|
3-Smartlink Integration Kits
4-* Smartlink-I                    23|650|4/48hrs|1|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|||r3.139|
4-* Smartlink-II                   23|900|6/48hrs|2|Vehicle Kit|24 hrs/Vehicle B/R(4)|1|||r3.139|
3-Weapon Customization Kits
4-* Pistol Customization Kit       23|150|4/36hrs|2|Weapon Kit|24 hrs/Vehicle B/R(4)|0|||r3.136|
4-* Submachinegun Cust. Kit        23|350|5/48hrs|2|Weapon Kit|24 hrs/Vehicle B/R(4)|0|0.25||r3.136|
4-* Rifle Customization Kit        23|750|6/72hrs|2.5|Weapon Kit|24 hrs/Vehicle B/R(4)|0|0.5||r3.136|
4-* Shotgun Customization Kit      23|750|6/72hrs|2.5|Weapon Kit|24 hrs/Vehicle B/R(4)|0|0.5||r3.136|
4-* Grenade Launcher Cust.Kit      23|750|6/72hrs|2.5|Weapon Kit|24 hrs/Vehicle B/R(4)|0|0.5||r3.136|
4-* LMG Customization Kit          23|750|6/72hrs|2.5|Weapon Kit|24 hrs/Vehicle B/R(4)|0|0.5||r3.136|
4-* MMG Customization Kit          23|1000|6/42hrs|2.5|Weapon Kit|24 hrs/Vehicle B/R(4)|0|1||r3.136|
4-* HMG Customization Kit          23|1000|6/42hrs|2.5|Weapon Kit|24 hrs/Vehicle B/R(4)|0|1||r3.136|
4-* Assault Cannon Cust. Kit       23|1000|6/42hrs|2.5|Weapon Kit|24 hrs/Vehicle B/R(4)|0|1||r3.136|
3-Turrets and Mounts
4-Fixed Mounts
5-* External Hardpoint             23|2000|6/7days|2|Vehicle Facility|24 hrs/Vehicle B/R(4)|2|10kg+Weapon||sr3.312,r3.136|
5-* External Firmpoint             23|750|6/7days|2|Vehicle Facility|24 hrs/Vehicle B/R(4)|1|10kg+Weapon||sr3.312,r3.136|
5-* Internal Hardpoint             23|3000|6/7days|2|Vehicle Facility|24 hrs/Vehicle B/R(4)|7|10kg+Weapon||sr3.312,r3.136|
5-* Internal Firmpoint             23|1500|6/7days|2|Vehicle Facility|24 hrs/Vehicle B/R(4)|5|10kg+Weapon||sr3.312,r3.136|
4-Missile Mounts
5-* External Missile Mount         23|1500|10/60days|5|Vehicle Facility|8 hrs/Vehicle B/R(4)|0|weight of the missiles||r3.138|
5-* Internal Missile Mount         23|5000|10/60days|5|Vehicle Facility|8 hrs/Vehicle B/R(4)|5|weight of the missiles||r3.138|
4-Non-Fixed Mounts
5-* Pintle Mount                   23|50|4/96hrs|1.5|Vehicle Shop|12 hrs/Vehicle B/R(2)|||-2 Recoil|sr3.312,r3.138|
5-* Ring Mount                     23|3000|8/14days|2|Vehicle Shop|8 hrs/Vehicle B/R(3)|1|25kg|-6 Recoil|r3.138|
5-* Ring Mount(Door Mount)         23|3000|8/14days|2|Vehicle Shop|8 hrs/Vehicle B/R(3)|16|25kg|-6 Recoil|r3.138|
4-Turrets
5-* Mini-Turret                    23|5000|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|7|25kg||sr3.312,r3.139|
5-* Small Turret                   23|7500|GM|3|Vehicle Facility|72 hrs/Vehicle B/R(4)|8|100kg||sr3.312,r3.139|
5-* Medium Turret                  23|15000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|24|1000kg||r3.139|
5-* Large Turret                   23|300000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|36|6000kg||r3.139|
5-* Extra-larget Turret            23|1000000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|72|30000kg||r3.139|
5-* Remote Micro Turret            23|2500|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|1|10kg||r3.141|
5-* Remote Mini Turret             23|6000|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|4|25kg||r3.141|
5-* Remote Small Turret            23|9000|GM|3|Vehicle Facility|72 hrs/Vehicle B/R(4)|5|100kg||r3.141|
5-* Remote Medium Turret           23|17500|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|8|1000kg||r3.141|
5-* Remote Large Turret            23|600000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|60|8000kg||r3.141
5-* Remote Ex-Large Turret         23|2000000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|120|75000kg||r3.141
4-Anti-Aircraft Turrets
5-* Mini-Turret(Anti-Air)          23|7500|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|8|25kg||r3.139|
5-* Small Turret(Anti-Air)         23|11250|GM|3|Vehicle Facility|72 hrs/Vehicle B/R(4)|9|100kg||r3.139|
5-* Medium Turret(Anti-Air)        23|22500|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|25|1000kg||r3.139|
5-* Large Turret(Anti-Air)         23|450000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|37|6000kg||r3.139|
5-* Extra-large Turret(Anti-Air)   23|1500000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|73|30000kg||r3.139|
5-* Remote Micro Turret(Anti-Air)  23|3750|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|2|10kg||r3.141|
5-* Remote Mini Turret(Anti-Air)   23|9000|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|5|25kg||r3.141|
5-* Remote Small Turret(Anti-Air)  23|13500|GM|3|Vehicle Facility|72 hrs/Vehicle B/R(4)|6|100kg||r3.141|
5-* Remote Medium Turret(Anti-Air) 23|26250|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|9|1000kg||r3.141|
5-* Remote Large Turret(Anti-Air)  23|900000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|61|8000kg||r3.141
5-* Remote Ex-Large Turret(Anti-Air23|3000000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|121|75000kg||r3.141
4-Pop-Up Turrets
5-* Mini-Turret(Pop-Up)            23|5000|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|14|25kg||r3.139|
5-* Small Turret(Pop-Up)           23|7500|GM|3|Vehicle Facility|72 hrs/Vehicle B/R(4)|16|100kg||r3.139|
5-* Medium Turret(Pop-Up)          23|15000|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|48|1000kg||r3.139|
5-* Remote Micro Turret(Pop-Up)    23|2500|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|2|10kg||r3.141|
5-* Remote Mini Turret(Pop-Up)     23|6000|GM|2|Vehicle Facility|72 hrs/Vehicle B/R(4)|8|25kg||r3.141|
5-* Remote Small Turret(Pop-Up)    23|9000|GM|3|Vehicle Facility|72 hrs/Vehicle B/R(4)|10|100kg||r3.141|
5-* Remote Medium Turret(Pop-Up)   23|17500|GM|GM|Vehicle Facility|72 hrs/Vehicle B/R(4)|16|1000kg||r3.141|
2-Electronic Systems
3-Autosoft Interpretation Systems
4-* Autosoft Interpretation [1]    23|1000|8/14days|2|Electronics Shop|72 hrs/Electronics B/R(4)|1|2kg||r3.142|
4-* Autosoft Interpretation [2]    23|2000|8/14days|2|Electronics Shop|72 hrs/Electronics B/R(4)|1|2kg||r3.142|
4-* Autosoft Interpretation [3]    23|3000|8/14days|2|Electronics Shop|72 hrs/Electronics B/R(4)|1|2kg||r3.142|
4-* Autosoft Interpretation [4]    23|4000|8/14days|2|Electronics Shop|72 hrs/Electronics B/R(4)|1|2kg||r3.142|
4-* Autosoft Interpretation [5]    23|5000|8/14days|2|Electronics Shop|72 hrs/Electronics B/R(4)|1|2kg||r3.142|
3-BattleTac FDDM Receivers
4-* BattleTac FDDM Receiver [1]    23|35000|10/21days|3|Microtronics Shop|64 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac FDDM Receiver [2]    23|35000|10/21days|3|Microtronics Shop|128 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac FDDM Receiver [3]    23|35000|10/21days|3|Microtronics Shop|192 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac FDDM Receiver [4]    23|35000|10/21days|3|Microtronics Shop|256 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac FDDM Receiver [5]    23|35000|10/21days|3|Microtronics Shop|320 hrs/Computer B/R(4)||||r3.142|
3-BattleTac IVS Receivers
4-* BattleTac IVIS Receiver [1]    23|25000|8/14days|3|Microtronics Shop|64 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac IVIS Receiver [2]    23|25000|8/14days|3|Microtronics Shop|128 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac IVIS Receiver [3]    23|25000|8/14days|3|Microtronics Shop|192 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac IVIS Receiver [4]    23|25000|8/14days|3|Microtronics Shop|256 hrs/Computer B/R(4)||||r3.142|
4-* BattleTac IVIS Receiver [5]    23|25000|8/14days|3|Microtronics Shop|320 hrs/Computer B/R(4)||||r3.142|
3-ECM
4-* ECM [1]                        23|10000|5/7days|2.5|Vehicle Facility|16 hrs/Electronics B/R(4)|1|5kg||r3.143|
4-* ECM [2]                        23|20000|6/10days|3|Vehicle Facility|32 hrs/Electronics B/R(4)|2|10kg||r3.143|
4-* ECM [3]                        23|30000|7/14days|3.5|Vehicle Facility|48 hrs/Electronics B/R(4)|3|15kg||r3.143|
4-* ECM [4]                        23|50000|8/21days|4|Vehicle Facility|64 hrs/Electronics B/R(4)|3|20kg||r3.143|
4-* ECM [5]                        23|75000|10/30days|GM|Vehicle Facility|80 hrs/Electronics B/R(4)|6|25kg||r3.143|
4-* ECM [6]                        23|100000|12/45days|GM|Vehicle Facility|96 hrs/Electronics B/R(4)|8|50kg||r3.143|
4-* ECM [7]                        23|200000|14/60days|GM|Vehicle Facility|112 hrs/Electronics B/R(4)|9|75kg||r3.143|
4-* ECM [8]                        23|300000|16/3months|GM|Vehicle Facility|128 hrs/Electronics B/R(4)|12|100kg||r3.143|
4-* ECM [9]                        23|500000|18/6months|GM|Vehicle Facility|144 hrs/Electronics B/R(4)|16|150kg||r3.143|
4-* ECM [10]                       23|1000000|20/1year|GM|Vehicle Facility|160 hrs/Electronics B/R(4)|20|250kg||r3.143|
3-ECCM
4-* ECCM [1]                       23|10000|4/7days|2|Vehicle Facility|16 hrs/Electronics B/R(4)|1|3kg||r3.145|
4-* ECCM [2]                       23|20000|4/10days|2.5|Vehicle Facility|32 hrs/Electronics B/R(4)|2|5kg||r3.145|
4-* ECCM [3]                       23|30000|5/14days|3|Vehicle Facility|48 hrs/Electronics B/R(4)|3|8kg||r3.145|
4-* ECCM [4]                       23|40000|6/21days|3.5|Vehicle Facility|64 hrs/Electronics B/R(4)|3|12kg||r3.145|
4-* ECCM [5]                       23|50000|8/30days|GM|Vehicle Facility|80 hrs/Electronics B/R(4)|6|18kg||r3.145|
4-* ECCM [6]                       23|75000|10/45days|GM|Vehicle Facility|96 hrs/Electronics B/R(4)|8|25kg||r3.145|
4-* ECCM [7]                       23|100000|12/60days|GM|Vehicle Facility|112 hrs/Electronics B/R(4)|9|50kg||r3.145|
4-* ECCM [8]                       23|250000|14/3months|GM|Vehicle Facility|128 hrs/Electronics B/R(4)|12|75kg||r3.145|
4-* ECCM [9]                       23|300000|16/6months|GM|Vehicle Facility|144 hrs/Electronics B/R(4)|16|100kg||r3.145|
4-* ECCM [10]                      23|500000|18/1year|GM|Vehicle Facility|160 hrs/Electronics B/R(4)|20|150kg||r3.145|
3-ED
4-* ED [1]                         23|15000|8/30days|3|Vehicle Facility|16 hrs/Electronics B/R(4)|2|10kg||r3.145|
4-* ED [2]                         23|30000|8/45days|3.5|Vehicle Facility|32 hrs/Electronics B/R(4)|3|20kg||r3.145|
4-* ED [3]                         23|50000|8/60days|4|Vehicle Facility|48 hrs/Electronics B/R(4)|5|30kg||r3.145|
4-* ED [4]                         23|75000|10/3months|4.5|Vehicle Facility|64 hrs/Electronics B/R(4)|6|45kg||r3.145|
4-* ED [5]                         23|100000|12/6months|5|Vehicle Facility|80 hrs/Electronics B/R(4)|7|50kg||r3.145|
4-* ED [6]                         23|250000|16/1year|GM|Vehicle Facility|96 hrs/Electronics B/R(4)|9|75kg||r3.145|
3-ECD
4-* ECD [1]                        23|10000|8/30days|3|Vehicle Facility|16 hrs/Electronics B/R(4)|2|25kg||r3.145|
4-* ECD [2]                        23|30000|8/45days|3.5|Vehicle Facility|32 hrs/Electronics B/R(4)|3|30kg||r3.145|
4-* ECD [3]                        23|50000|8/60days|4|Vehicle Facility|48 hrs/Electronics B/R(4)|4|35kg||r3.145|
4-* ECD [4]                        23|75000|10/3months|4.5|Vehicle Facility|64 hrs/Electronics B/R(4)|5|45kg||r3.145|
4-* ECD [5]                        23|150000|12/6months|5|Vehicle Facility|80 hrs/Electronics B/R(4)|6|60kg||r3.145|
4-* ECD [6]                        23|300000|16/1year|GM|Vehicle Facility|96 hrs/Electronics B/R(4)|8|75kg||r3.145|
3-Power Amplifiers
4-* Power Amplifier [1]            23|250|1/12hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|0.5|1kg||r3.146|
4-* Power Amplifier [2]            23|500|2/24hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|1|2kg||r3.146|
4-* Power Amplifier [3]            23|750|3/36hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|1.5|3kg||r3.146|
4-* Power Amplifier [4]            23|1000|4/48hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|2|4kg||r3.146|
4-* Power Amplifier [5]            23|1250|5/60hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|2.5|5kg||r3.146|
4-* Power Amplifier [6]            23|1500|6/72hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|3|6kg||r3.146|
4-* Power Amplifier [7]            23|1750|7/84hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|3.5|7kg||r3.146|
4-* Power Amplifier [8]            23|2000|8/96hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|4|8kg||r3.146|
4-* Power Amplifier [9]            23|2250|9/108hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|4.5|9kg||r3.146|
4-* Power Amplifier [10]           23|2500|10/120hrs|1.5|Vehicle Shop|8 hrs/Electronics B/R(4)|5|10kg||r3.146|
3-Remote-Control Encryption Modlues
4-* Remote-Control Encryption [1]  23|5000|1/24hrs|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [2]  23|10000|2/48hrs|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [3]  23|15000|3/72hrs|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [4]  23|20000|4/4days|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [5]  23|25000|5/5days|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
4-* Remote-Control Encryption [6]  23|30000|6/6days|3|Electronics Kit|1 hour/Electronics B/R(4)||||r3.147|
